"Nro documento","Fecha","Estado movto.","ZONAS","CLASE DE CLIENTE","Cant. pedida","","Cant. pendiente","Desc. sucursal factura","Referencia","Desc. detalle ext. 1","Fecha factura desde pedido","Desc. ciudad","Cliente factura","Precio unit.","",""
"PVT-00096963","09/01/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","RUBE MOTOS S.A.S.","1","RUBE MOTOS S.A.S. RIOHACHA","*CB-110                                           ","NEGRO    ","","RIOHACHA","900485301","$3","696","639"
"PVT-00096964","09/01/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","RUBE MOTOS S.A.S.","1","RUBE MOTOS S.A.S. MAICAO","CB 160F DLX                                       ","NEGRO PER","","RIOHACHA","900485301","$3","360","504"
"PVT-00096964","09/01/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","RUBE MOTOS S.A.S.","1","RUBE MOTOS S.A.S. MAICAO","DREAM  NEO                                        ","NEGRO AZU","","MAICAO","900485301","$6","133","613"
"PVT-00096964","09/01/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","RUBE MOTOS S.A.S.","1","RUBE MOTOS S.A.S. MAICAO","*CB-110                                           ","NEGRO    ","","MAICAO","900485301","$3","67","227"
"PVT-00096960","09/01/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOMAS DE LA COSTA LTDA","1","MOTOMAS DE LA COSTA LTDA","*XR 150L                                          ","NEGRO ROJ","","MAICAO","900485301","$3","360","504"
"PVT-00096960","09/01/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","MOTOMAS DE LA COSTA LTDA","2","MOTOMAS DE LA COSTA LTDA","*XR 150L                                          ","NEGRO BLA","","MAGANGUE","900202461","$5","789","916"
"PVT-00096960","09/01/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOMAS DE LA COSTA LTDA","1","MOTOMAS DE LA COSTA LTDA","DIO  110                                          ","ROJO     ","","MAGANGUE","900202461","$5","789","916"
"PVT-00096960","09/01/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOMAS DE LA COSTA LTDA","1","MOTOMAS DE LA COSTA LTDA","DREAM  NEO                                        ","ROJO ALFA","","MAGANGUE","900202461","$3","521","8"
"PVT-00096960","09/01/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOMAS DE LA COSTA LTDA","1","MOTOMAS DE LA COSTA LTDA","DREAM  NEO                                        ","NEGRO ROJ","","MAGANGUE","900202461","$3","67","227"
"PVT-00096960","09/01/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOMAS DE LA COSTA LTDA","1","MOTOMAS DE LA COSTA LTDA","*CB-110                                           ","ROJO SPOR","","MAGANGUE","900202461","$3","67","227"
"PVT-00096960","09/01/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOMAS DE LA COSTA LTDA","1","MOTOMAS DE LA COSTA LTDA","*CB-110                                           ","NEGRO    ","","MAGANGUE","900202461","$3","360","504"
"PVT-00097062","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","HONDA SUPER NORTE S.A.S.","2","HONDA SUPER NORTE S.A.S.","*XR 150L                                          ","NEGRO ROJ","","MAGANGUE","900202461","$3","360","504"
"PVT-00097062","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","HONDA SUPER NORTE S.A.S.","2","HONDA SUPER NORTE S.A.S.","*XR 150L                                          ","NEGRO    ","","BARBOSA","900521663","$5","789","916"
"PVT-00097062","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","HONDA SUPER NORTE S.A.S.","1","HONDA SUPER NORTE S.A.S.","CB 110 DLX                                        ","GRIS     ","","BARBOSA","900521663","$5","789","916"
"PVT-00097062","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","HONDA SUPER NORTE S.A.S.","1","HONDA SUPER NORTE S.A.S.","CB 110 DLX                                        ","NEGRO    ","","BARBOSA","900521663","$3","696","639"
"PVT-00097063","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","LA BUENA HONDA DE LA SABANA S.A.S.","2","LA BUENA HONDA DE LA SABANA S.A.S.","*XR 150L                                          ","NEGRO ROJ","","BARBOSA","900521663","$3","696","639"
"PVT-00097063","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","3","LA BUENA HONDA DE LA SABANA S.A.S.","3","LA BUENA HONDA DE LA SABANA S.A.S.","*XR 150L                                          ","NEGRO BLA","","PLANETA RICA","900573176","$5","789","916"
"PVT-00097063","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","3","LA BUENA HONDA DE LA SABANA S.A.S.","3","LA BUENA HONDA DE LA SABANA S.A.S.","*XR 150L                                          ","NEGRO    ","","PLANETA RICA","900573176","$5","789","916"
"PVT-00097063","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","LA BUENA HONDA DE LA SABANA S.A.S.","1","LA BUENA HONDA DE LA SABANA S.A.S.","DIO  110                                          ","ROJO     ","","PLANETA RICA","900573176","$5","789","916"
"PVT-00097063","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","3","LA BUENA HONDA DE LA SABANA S.A.S.","3","LA BUENA HONDA DE LA SABANA S.A.S.","DIO  110                                          ","BLANCO NE","","PLANETA RICA","900573176","$3","521","8"
"PVT-00097063","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","LA BUENA HONDA DE LA SABANA S.A.S.","1","LA BUENA HONDA DE LA SABANA S.A.S.","DREAM  NEO                                        ","ROJO ALFA","","PLANETA RICA","900573176","$3","521","8"
"PVT-00097063","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","4","LA BUENA HONDA DE LA SABANA S.A.S.","4","LA BUENA HONDA DE LA SABANA S.A.S.","DREAM  NEO                                        ","NEGRO ROJ","","PLANETA RICA","900573176","$3","67","227"
"PVT-00097063","09/04/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","4","LA BUENA HONDA DE LA SABANA S.A.S.","4","LA BUENA HONDA DE LA SABANA S.A.S.","DREAM  NEO                                        ","NEGRO AZU","","PLANETA RICA","900573176","$3","67","227"
"PVT-00097109","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","LA BUENA HONDA DE LA SABANA S.A.S.","0","LA BUENA HONDA DE LA SABANA S.A.S.","*XR 150L                                          ","NEGRO ROJ","","PLANETA RICA","900573176","$3","67","227"
"PVT-00097109","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","LA BUENA HONDA DE LA SABANA S.A.S.","0","LA BUENA HONDA DE LA SABANA S.A.S.","*XR 150L                                          ","NEGRO BLA","09/05/2017","PLANETA RICA","900573176","$5","789","916"
"PVT-00097109","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","LA BUENA HONDA DE LA SABANA S.A.S.","0","LA BUENA HONDA DE LA SABANA S.A.S.","*XR 150L                                          ","NEGRO    ","09/05/2017","PLANETA RICA","900573176","$5","789","916"
"PVT-00097109","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","LA BUENA HONDA DE LA SABANA S.A.S.","0","LA BUENA HONDA DE LA SABANA S.A.S.","DIO 110                                           ","AZUL BLAN","09/05/2017","PLANETA RICA","900573176","$5","789","916"
"PVT-00097109","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","LA BUENA HONDA DE LA SABANA S.A.S.","0","LA BUENA HONDA DE LA SABANA S.A.S.","CB 110 DLX                                        ","ROJO     ","09/05/2017","PLANETA RICA","900573176","$3","521","8"
"PVT-00097109","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","3","LA BUENA HONDA DE LA SABANA S.A.S.","0","LA BUENA HONDA DE LA SABANA S.A.S.","CB 110 DLX                                        ","NEGRO    ","09/05/2017","PLANETA RICA","900573176","$3","696","639"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","12","ZUPERMOTOS DEL GOLFO SAS","12","ZUPERMOTOS DEL GOLFO SAS APARTADO","*XR 150L                                          ","NEGRO ROJ","09/05/2017","PLANETA RICA","900573176","$3","696","639"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","9","ZUPERMOTOS DEL GOLFO SAS","9","ZUPERMOTOS DEL GOLFO SAS APARTADO","*XR 150L                                          ","NEGRO BLA","","APARTADO","900593566","$5","789","916"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","9","ZUPERMOTOS DEL GOLFO SAS","9","ZUPERMOTOS DEL GOLFO SAS APARTADO","*XR 150L                                          ","NEGRO    ","","APARTADO","900593566","$5","789","916"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","ZUPERMOTOS DEL GOLFO SAS","1","ZUPERMOTOS DEL GOLFO SAS APARTADO","WAVE 110S                                         ","ROJO     ","","APARTADO","900593566","$5","789","916"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","ZUPERMOTOS DEL GOLFO SAS","1","ZUPERMOTOS DEL GOLFO SAS APARTADO","WAVE 110S                                         ","NEGRO    ","","APARTADO","900593566","$3","941","176"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","ZUPERMOTOS DEL GOLFO SAS","1","ZUPERMOTOS DEL GOLFO SAS APARTADO","WAVE 110S                                         ","BLANCO   ","","APARTADO","900593566","$3","941","176"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","ZUPERMOTOS DEL GOLFO SAS","1","ZUPERMOTOS DEL GOLFO SAS APARTADO","DIO  110                                          ","ROJO     ","","APARTADO","900593566","$3","941","176"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","ZUPERMOTOS DEL GOLFO SAS","2","ZUPERMOTOS DEL GOLFO SAS APARTADO","DIO  110                                          ","BLANCO NE","","APARTADO","900593566","$3","521","8"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","ZUPERMOTOS DEL GOLFO SAS","2","ZUPERMOTOS DEL GOLFO SAS APARTADO","DREAM  NEO                                        ","NEGRO AZU","","APARTADO","900593566","$3","521","8"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","3","ZUPERMOTOS DEL GOLFO SAS","3","ZUPERMOTOS DEL GOLFO SAS APARTADO","CB 110 DLX                                        ","GRIS     ","","APARTADO","900593566","$3","67","227"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","ZUPERMOTOS DEL GOLFO SAS","1","ZUPERMOTOS DEL GOLFO SAS APARTADO","CB 110 DLX                                        ","ROJO     ","","APARTADO","900593566","$3","696","639"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","7","ZUPERMOTOS DEL GOLFO SAS","7","ZUPERMOTOS DEL GOLFO SAS APARTADO","CB 110 DLX                                        ","NEGRO    ","","APARTADO","900593566","$3","696","639"
"PVT-00097118","09/05/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","ZUPERMOTOS DEL GOLFO SAS","2","ZUPERMOTOS DEL GOLFO SAS APARTADO","*CB-110                                           ","NEGRO    ","","APARTADO","900593566","$3","696","639"
"PVT-00097067","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","PADILLA FLOREZ MARIO LUIS","0","PADILLA FLOREZ MARIO LUIS","DIO 110                                           ","NEGRO BLA","","APARTADO","900593566","$3","360","504"
"PVT-00097066","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","4","PADILLA FLOREZ MARIO LUIS","0","PADILLA FLOREZ MARIO LUIS","*XR 150L                                          ","NEGRO BLA","09/05/2017","SAN MARCOS","10886574","$3","521","8"
"PVT-00097066","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","PADILLA FLOREZ MARIO LUIS","0","PADILLA FLOREZ MARIO LUIS","*XR 150L                                          ","NEGRO ROJ","09/05/2017","SAN MARCOS","10886574","$5","789","916"
"PVT-00097066","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","PADILLA FLOREZ MARIO LUIS","0","PADILLA FLOREZ MARIO LUIS","*XR 150L                                          ","NEGRO    ","09/05/2017","SAN MARCOS","10886574","$5","789","916"
"PVT-00097066","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","PADILLA FLOREZ MARIO LUIS","0","PADILLA FLOREZ MARIO LUIS","CB 110 DLX                                        ","NEGRO    ","09/05/2017","SAN MARCOS","10886574","$5","789","916"
"PVT-00096954","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","PADILLA FLOREZ MARIO LUIS","1","PADILLA FLOREZ MARIO LUIS","DIO  110                                          ","ROJO     ","09/05/2017","SAN MARCOS","10886574","$3","696","639"
"PVT-00097057","09/04/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","MOTOS IBC S.A.S","2","MOTOS IBC S.A.S","*XR 150L                                          ","NEGRO    ","","SAN MARCOS","10886574","$3","521","8"
"PVT-00097057","09/04/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOS IBC S.A.S","1","MOTOS IBC S.A.S","WAVE 110S                                         ","ROJO     ","","FUNDACION","900661269","$5","789","916"
"PVT-00097057","09/04/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOS IBC S.A.S","1","MOTOS IBC S.A.S","WAVE 110S                                         ","NEGRO    ","","FUNDACION","900661269","$3","941","176"
"PVT-00097057","09/04/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOS IBC S.A.S","1","MOTOS IBC S.A.S","DREAM  NEO                                        ","ROJO ALFA","","FUNDACION","900661269","$3","941","176"
"PVT-00097057","09/04/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","3","MOTOS IBC S.A.S","3","MOTOS IBC S.A.S","DREAM  NEO                                        ","NEGRO ROJ","","FUNDACION","900661269","$3","67","227"
"PVT-00097057","09/04/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOS IBC S.A.S","1","MOTOS IBC S.A.S","DREAM  NEO                                        ","NEGRO AZU","","FUNDACION","900661269","$3","67","227"
"PVT-00097057","09/04/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOS IBC S.A.S","1","MOTOS IBC S.A.S","CB 110 DLX                                        ","AZUL     ","","FUNDACION","900661269","$3","67","227"
"PVT-00097057","09/04/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","MOTOS IBC S.A.S","2","MOTOS IBC S.A.S","CB 110 DLX                                        ","NEGRO    ","","FUNDACION","900661269","$3","696","639"
"PVT-00097057","09/04/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOS IBC S.A.S","1","MOTOS IBC S.A.S","*XR 150L                                          ","NEGRO ROJ","","FUNDACION","900661269","$3","696","639"
"PVT-00097057","09/04/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","MOTOS IBC S.A.S","2","MOTOS IBC S.A.S","*XR 150L                                          ","NEGRO BLA","","FUNDACION","900661269","$5","789","916"
"PVT-00097057","09/04/2017","Retenido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","MOTOS IBC S.A.S","1","MOTOS IBC S.A.S","CB 110 DLX                                        ","ROJO     ","","FUNDACION","900661269","$5","789","916"
"PVT-00097114","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","0","INVERSIONES HERNANDEZ SINNING H&S S.A.S","CB 110 DLX                                        ","NEGRO    ","","FUNDACION","900661269","$3","696","639"
"PVT-00097114","09/04/2017","Cumplido","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","INVERSIONES HERNANDEZ SINNING H&S S.A.S","0","INVERSIONES HERNANDEZ SINNING H&S S.A.S","*CB-110                                           ","NEGRO    ","09/05/2017","SABANALARGA","900648202","$3","696","639"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","CB 160F DLX                                       ","NEGRO PER","09/05/2017","SABANALARGA","900648202","$3","360","504"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","CB 190 REPSOL                                     ","NARANJA B","","SABANALARGA","900648202","$6","133","613"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","*XR 150L                                          ","NEGRO ROJ","","SABANALARGA","900648202","$7","730","252"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","*XR 150L                                          ","NEGRO BLA","","SABANALARGA","900648202","$5","789","916"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","WAVE 110S                                         ","ROJO     ","","SABANALARGA","900648202","$5","789","916"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","WAVE 110S                                         ","NEGRO    ","","SABANALARGA","900648202","$3","941","176"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","DIO  110                                          ","ROJO     ","","SABANALARGA","900648202","$3","941","176"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","DIO  110                                          ","AZUL     ","","SABANALARGA","900648202","$3","521","8"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","DREAM  NEO                                        ","ROJO ALFA","","SABANALARGA","900648202","$3","521","8"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","INVERSIONES HERNANDEZ SINNING H&S S.A.S","2","INVERSIONES HERNANDEZ SINNING H&S S.A.S","DREAM  NEO                                        ","NEGRO ROJ","","SABANALARGA","900648202","$3","67","227"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","*CB-110                                           ","ROJO SPOR","","SABANALARGA","900648202","$3","67","227"
"PVT-00096958","09/01/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","1","INVERSIONES HERNANDEZ SINNING H&S S.A.S","*CB-110                                           ","AZUL FIJI","","SABANALARGA","900648202","$3","360","504"
"PVT-00097150","09/05/2017","Aprobado","NTE - ZONA NORTE","DIST - DISTRIBUIDORES","2","AGRO HONDA LA S.A.S","2","AGRO HONDA LA S.A.S","*XR 150L                                          ","NEGRO ROJ","","SABANALARGA","900648202","$3","360","504"
